Date,GMERTRB
2005-02-06,59.3411
2005-02-05,39.6247
2005-02-04,47.8265
2005-02-03,64.4988
2005-02-02,67.4731
2005-02-01,67.4032
2005-01-31,66.5447
2005-01-30,64.6864
2005-01-29,42.671
2005-01-28,49.9911
2005-01-27,69.2136
2005-01-26,70.112
2005-01-25,70.4282
2005-01-24,66.6033
2005-01-23,65.2731
2005-01-22,39.2427
2005-01-21,50.0916
2005-01-20,74.5267
2005-01-19,79.0611
2005-01-18,76.654
2005-01-17,74.5166
2005-01-16,70.8905
2005-01-15,46.7199
2005-01-14,55.587
2005-01-13,83.7143
2005-01-12,87.3871
2005-01-11,84.2495
2005-01-10,86.9099
2005-01-09,80.2628
2005-01-08,41.1029
2005-01-07,40.8062
2005-01-06,53.3086
2005-01-05,32.8875
2005-01-04,59.0962
2005-01-03,60.1256
2005-01-02,61.3104
